timestamp(ms),X(g),Y(g),Z(g),class
189349,-2.39,-1.33,-9.96,0
57493,-2.71,-1.37,-9.89,3
160465,-2.43,-1.37,-9.96,0
119341,-3.80,-1.49,-9.49,1
99073,-3.10,-1.45,-9.77,5
47941,-3.10,-1.49,-9.77,5
163453,-2.16,-1.22,-10.04,2
197449,-2.79,-1.37,-9.89,4
39409,-2.67,-1.37,-9.92,4
175633,-2.16,-1.26,-10.04,2
119569,-3.14,-1.49,-9.81,5
144313,-3.84,-1.49,-9.57,1
24901,-3.10,-1.49,-9.81,5
27193,-2.75,-1.41,-9.92,3
148501,-2.43,-1.37,-9.92,0
199957,-2.67,-1.33,-9.92,3
255109,-2.20,-1.18,-10.00,2
46621,-3.22,-1.45,-9.81,5
207373,-2.35,-1.29,-9.92,0
227365,-2.79,-1.33,-9.96,4
204529,-3.10,-1.45,-9.81,5
172129,-2.43,-1.37,-9.96,0
49057,-2.43,-1.53,-9.96,0
211153,-2.75,-1.41,-9.89,4
137461,-3.18,-1.49,-9.77,5
201745,-2.63,-1.33,-9.92,3
129301,-3.22,-1.45,-9.85,5
239221,-4.00,-1.49,-9.49,1
228397,-3.18,-1.45,-9.81,5
190537,-2.16,-1.26,-10.00,2
174697,-2.71,-1.37,-9.92,4
174073,-2.20,-1.22,-10.00,2
175933,-3.18,-1.53,-9.85,5
83269,-2.71,-1.41,-9.85,4
133369,-3.92,-1.53,-9.53,1
31717,-2.71,-1.41,-9.89,4
154297,-3.80,-1.45,-9.49,1
180121,-2.71,-1.41,-9.81,4
152053,-2.20,-1.26,-10.04,2
243985,-2.71,-1.37,-9.92,4
99397,-2.20,-1.22,-10.00,2
221053,-2.43,-1.33,-10.00,0
248521,-4.00,-1.45,-9.53,1
257005,-2.28,-1.26,-10.04,2
56221,-2.16,-1.22,-9.96,2
209449,-2.63,-1.41,-10.00,3
157513,-3.92,-1.45,-9.53,1
151501,-2.67,-1.41,-9.96,3
105421,-3.84,-1.53,-9.53,1
234961,-2.67,-1.41,-9.92,4
182209,-2.24,-1.22,-10.04,2
212413,-2.43,-1.37,-9.92,0
186805,-2.63,-1.37,-9.96,3
91321,-2.67,-1.37,-9.85,3
130525,-2.24,-1.18,-10.04,2
33757,-3.10,-1.41,-9.77,5
190033,-2.67,-1.41,-9.85,3
186673,-3.96,-1.49,-9.53,1
139285,-3.22,-1.49,-9.89,5
159577,-2.39,-1.33,-9.92,0
225997,-3.18,-1.45,-9.85,5
24169,-2.31,-1.45,-9.96,0
238165,-2.67,-1.37,-9.89,3
44293,-3.14,-1.49,-9.81,5
45313,-2.79,-1.37,-9.89,4
128101,-2.75,-1.37,-9.89,4
119449,-3.92,-1.49,-9.61,1
220633,-3.18,-1.57,-9.81,5
211525,-2.67,-1.41,-9.89,4
222289,-3.18,-1.45,-9.73,5
98365,-2.20,-1.18,-10.00,2
229213,-4.00,-1.53,-9.49,1
66541,-2.12,-1.22,-10.04,2
216457,-2.67,-1.45,-9.89,4
213889,-3.96,-1.53,-9.53,1
28801,-3.80,-1.49,-9.53,1
167617,-3.14,-1.41,-9.77,5
52705,-3.80,-1.53,-9.53,1
206809,-2.63,-1.37,-9.92,3
54325,-2.16,-1.18,-9.96,2
94453,-3.10,-1.49,-9.77,5
24997,-3.14,-1.41,-9.73,5
157309,-2.75,-1.37,-9.85,4
68185,-3.77,-1.49,-9.49,1
200149,-3.18,-1.53,-9.85,5
111649,-3.84,-1.49,-9.53,1
173245,-2.16,-1.26,-10.04,2
53305,-2.43,-1.49,-9.92,0
81721,-2.63,-1.45,-9.92,3
63217,-3.84,-1.49,-9.49,1
107005,-2.59,-1.45,-9.73,3
233653,-2.43,-1.37,-9.96,0
78349,-2.43,-1.45,-9.92,0
56365,-2.67,-1.41,-9.85,4
48397,-2.20,-1.26,-10.00,2
123241,-3.14,-1.49,-9.81,5
189709,-2.08,-1.18,-10.20,2
224113,-3.96,-1.57,-9.57,1
54517,-2.67,-1.41,-9.92,4
105325,-2.43,-1.45,-9.96,0
22753,-2.71,-1.45,-9.92,4
233341,-2.20,-1.22,-10.00,2
182473,-2.75,-1.41,-9.89,4
230773,-2.43,-1.37,-9.96,0
239881,-2.75,-1.33,-9.89,3
137557,-2.63,-1.41,-9.96,3
128341,-2.20,-1.29,-10.04,2
164041,-3.92,-1.49,-9.45,1
163645,-2.67,-1.37,-9.89,3
68005,-3.77,-1.49,-9.49,1
49873,-2.71,-1.41,-9.96,4
214405,-3.92,-1.49,-9.53,1
150493,-2.43,-1.45,-9.96,0
39073,-2.71,-1.33,-9.92,3
173845,-2.75,-1.41,-9.85,4
210553,-2.63,-1.45,-9.92,4
39073,-3.10,-1.49,-9.77,5
70813,-2.47,-1.45,-9.89,0
112285,-2.47,-1.45,-9.92,0
148801,-4.00,-1.26,-9.92,1
103561,-2.71,-1.41,-9.89,4
202501,-2.24,-1.22,-10.04,2
112933,-3.88,-1.53,-9.53,1
144205,-3.18,-1.49,-9.73,5
248269,-2.63,-1.37,-9.96,3
230689,-2.43,-1.33,-10.00,0
70261,-2.39,-1.45,-9.92,0
88345,-3.14,-1.45,-9.81,5
145093,-2.59,-1.41,-9.96,3
120829,-3.92,-1.49,-9.53,1
79285,-2.24,-1.26,-10.00,2
148789,-2.71,-1.37,-9.92,3
157501,-3.18,-1.53,-9.81,5
26857,-3.18,-1.45,-9.81,5
225649,-2.67,-1.41,-9.85,4
209917,-2.63,-1.41,-9.96,3
99985,-2.43,-1.45,-9.96,0
45361,-3.88,-1.49,-9.57,1
89221,-2.67,-1.41,-9.92,4
207805,-3.92,-1.49,-9.53,1
66949,-3.10,-1.45,-9.85,5
224365,-3.18,-1.45,-9.81,5
206953,-3.14,-1.49,-9.81,5
115549,-2.67,-1.37,-9.89,3
25453,-2.67,-1.29,-9.85,3
100333,-3.88,-1.53,-9.57,1
152833,-2.63,-1.37,-9.92,3
120637,-2.71,-1.41,-9.92,4
95821,-3.80,-1.49,-9.57,1
61141,-3.14,-1.45,-9.77,5
45433,-2.20,-1.22,-10.04,2
150553,-2.47,-1.37,-9.96,0
150985,-2.75,-1.41,-9.85,4
88369,-2.43,-1.45,-9.92,0
83461,-3.92,-1.49,-9.53,1
185929,-2.67,-1.33,-9.92,3
182893,-3.18,-1.53,-9.81,5
217897,-2.63,-1.37,-9.92,3
105037,-3.92,-1.49,-9.53,1
62053,-2.59,-1.33,-9.92,3
171133,-3.96,-1.53,-9.53,1
90145,-2.43,-1.41,-9.96,0
86569,-3.84,-1.49,-9.57,1
31669,-2.16,-1.26,-10.00,2
171985,-3.84,-1.49,-9.53,1
245617,-2.71,-1.45,-9.92,4
134221,-3.18,-1.49,-9.81,5
171193,-3.96,-1.53,-9.49,1
118621,-2.12,-1.26,-9.96,2
216841,-3.92,-1.45,-9.49,1
173593,-2.16,-1.26,-10.04,2
230389,-2.20,-1.26,-10.00,2
243697,-3.14,-1.49,-9.77,5
63217,-3.14,-1.45,-9.85,5
31021,-3.10,-1.49,-9.81,5
105589,-2.67,-1.41,-9.92,4
161257,-2.63,-1.37,-9.92,3
134185,-2.67,-1.33,-9.92,3
183877,-2.71,-1.33,-9.85,4
219373,-2.75,-1.49,-9.96,4
245233,-2.20,-1.18,-10.00,2
60229,-2.16,-1.22,-9.96,2
76261,-3.92,-1.53,-9.53,1
154693,-3.92,-1.53,-9.49,1
169765,-3.88,-1.41,-9.53,1
250765,-2.20,-1.22,-10.04,2
124357,-3.18,-1.49,-9.81,5
69913,-2.67,-1.37,-9.92,3
177985,-2.20,-1.22,-10.00,2
84949,-3.84,-1.53,-9.49,1
192889,-2.67,-1.33,-9.92,3
208285,-2.20,-1.18,-10.00,2
149461,-3.18,-1.45,-9.85,5
72121,-2.47,-1.45,-9.92,0
67045,-2.67,-1.37,-9.92,3
191413,-2.20,-1.22,-9.96,2
22513,-2.71,-1.41,-9.92,4
238393,-2.67,-1.33,-9.92,3
177157,-2.71,-1.41,-9.85,4
77545,-2.71,-1.41,-9.89,3
23053,-3.14,-1.53,-9.81,5
126781,-3.22,-1.37,-9.85,5
131713,-2.67,-1.37,-9.96,3
72637,-2.35,-1.49,-9.96,0
62305,-2.63,-1.37,-9.85,3
109753,-3.92,-1.49,-9.53,1
46741,-2.75,-1.41,-9.92,3
91297,-3.92,-1.57,-9.49,1
80209,-2.20,-1.22,-10.04,2
161605,-2.39,-1.37,-9.89,0
88585,-3.92,-1.53,-9.49,1
138505,-2.67,-1.37,-9.89,4
24373,-3.84,-1.57,-9.53,1
205669,-3.92,-1.49,-9.45,1
240349,-2.43,-1.33,-10.00,0
151573,-2.16,-1.26,-10.04,2
194113,-3.92,-1.49,-9.38,1
193645,-2.43,-1.33,-9.96,0
198529,-2.39,-1.33,-10.00,0
121609,-2.43,-1.41,-9.96,0
116893,-3.92,-1.49,-9.53,1
123241,-3.88,-1.53,-9.53,1
221173,-2.24,-1.22,-9.96,2
247789,-2.20,-1.22,-10.00,2
40213,-2.75,-1.41,-9.89,4
41281,-2.31,-1.45,-9.92,0
128689,-3.18,-1.45,-9.85,5
38689,-2.20,-1.18,-10.00,2
174925,-2.20,-1.22,-10.00,2
83329,-2.67,-1.41,-9.89,3
150865,-2.71,-1.45,-9.89,4
21229,-3.84,-1.49,-9.45,1
227557,-2.75,-1.57,-9.69,4
54493,-3.18,-1.45,-9.81,5
232525,-2.43,-1.33,-9.92,0
95293,-3.18,-1.49,-9.73,5
225469,-2.67,-1.45,-9.77,3
206737,-2.63,-1.37,-9.96,3
71869,-2.24,-1.22,-10.00,2
202321,-3.96,-1.53,-9.53,1
203953,-3.96,-1.53,-9.41,1
244093,-2.63,-1.37,-9.92,3
213325,-2.43,-1.37,-10.00,0
106081,-2.59,-1.37,-9.92,3
64693,-2.67,-1.41,-9.89,3
114301,-2.20,-1.26,-10.08,2
41989,-2.16,-1.26,-10.00,2
166861,-2.71,-1.41,-10.00,4
216325,-2.67,-1.29,-9.92,3
165517,-2.67,-1.37,-9.92,3
195061,-2.63,-1.37,-9.92,3
245173,-4.00,-1.49,-9.45,1
246433,-2.43,-1.29,-9.96,0
103165,-2.43,-1.41,-9.96,0
45565,-2.63,-1.41,-9.92,3
235513,-3.22,-1.49,-9.81,5
103537,-2.43,-1.45,-9.92,0
53725,-2.67,-1.37,-9.92,3
218929,-3.10,-1.49,-9.81,5
74077,-2.67,-1.41,-9.89,4
85921,-3.96,-1.53,-9.49,1
106585,-2.39,-1.41,-9.92,0
168637,-2.67,-1.41,-9.89,4
143269,-2.20,-1.26,-10.00,2
84829,-2.75,-1.37,-9.85,4
70117,-2.63,-1.37,-9.92,3
210061,-3.96,-1.53,-9.53,1
128977,-2.43,-1.45,-9.92,0
152089,-2.71,-1.37,-9.92,4
207505,-3.18,-1.41,-9.77,5
89029,-2.43,-1.41,-9.96,0
51865,-2.67,-1.37,-9.92,3
156157,-3.18,-1.49,-9.85,5
47125,-2.67,-1.37,-9.92,3
46681,-3.84,-1.45,-9.65,1
115765,-3.18,-1.45,-9.77,5
250093,-2.43,-1.37,-9.96,0
90157,-2.16,-1.22,-10.04,2
251065,-2.39,-1.33,-9.96,0
131353,-3.14,-1.49,-9.85,5
204289,-2.71,-1.49,-9.96,4
161233,-2.39,-1.41,-9.92,0
166297,-2.67,-1.41,-9.92,3
237529,-2.71,-1.37,-9.89,4
79057,-3.14,-1.49,-9.85,5
212857,-2.39,-1.37,-9.96,0
84673,-2.63,-1.33,-9.96,3
212581,-3.18,-1.53,-9.81,5
232141,-2.20,-1.22,-9.89,2
229549,-2.39,-1.37,-10.00,0
70177,-2.63,-1.41,-9.92,3
125017,-2.20,-1.22,-10.00,2
233953,-3.92,-1.53,-9.45,1
205009,-2.35,-1.33,-9.96,0
145129,-3.10,-1.49,-9.81,5
159469,-3.92,-1.45,-9.45,1
239233,-3.14,-1.49,-9.85,5
91621,-2.71,-1.41,-9.89,3
238765,-3.96,-1.49,-9.49,1
226789,-3.96,-1.49,-9.57,1
92461,-3.88,-1.53,-9.49,1
210241,-2.24,-1.18,-10.04,2
208513,-2.20,-1.26,-10.04,2
163453,-3.92,-1.53,-9.49,1
132145,-2.04,-1.18,-10.00,2
207793,-2.63,-1.41,-9.96,3
101257,-2.63,-1.37,-9.96,3
33925,-2.35,-1.49,-9.92,0
213757,-4.00,-1.49,-9.53,1
134317,-2.67,-1.37,-9.92,3
136669,-2.71,-1.45,-9.96,4
53353,-3.14,-1.45,-9.77,5
224509,-2.43,-1.41,-9.96,0
223921,-3.88,-1.49,-9.49,1
37969,-3.88,-1.53,-9.53,1
123397,-2.71,-1.45,-9.89,3
231925,-3.88,-1.53,-9.49,1
227773,-3.14,-1.45,-9.81,5
81625,-2.43,-1.41,-9.92,0
86461,-2.43,-1.45,-9.96,0
95653,-2.47,-1.45,-9.96,0
201565,-2.16,-1.22,-10.04,2
153325,-3.18,-1.45,-9.73,5
242737,-3.96,-1.45,-9.53,1
240061,-2.39,-1.37,-9.96,0
67681,-2.43,-1.49,-9.92,0
124897,-2.20,-1.26,-10.00,2
177673,-3.14,-1.45,-9.85,5
248941,-2.43,-1.33,-9.92,0
222469,-2.20,-1.22,-10.00,2
82093,-2.75,-1.45,-9.96,4
83233,-3.18,-1.49,-9.81,5
207253,-2.71,-1.41,-9.89,4
229381,-3.96,-1.49,-9.41,1
206689,-4.08,-1.57,-9.41,1
236197,-2.39,-1.33,-9.96,0
71845,-2.12,-1.26,-10.08,2
136789,-2.67,-1.45,-9.92,4
226009,-2.79,-1.37,-9.85,4
146101,-3.92,-1.49,-9.45,1
33109,-2.71,-1.37,-9.85,3
33025,-3.14,-1.57,-9.69,5
239005,-3.14,-1.45,-9.81,5
140233,-3.96,-1.53,-9.45,1
230629,-3.14,-1.45,-9.81,5
71521,-2.75,-1.41,-9.85,4
153385,-2.16,-1.26,-10.00,2
83413,-2.67,-1.41,-9.89,4
246457,-2.67,-1.37,-9.92,3
166597,-2.71,-1.37,-9.92,4
148921,-2.67,-1.37,-9.92,3
231649,-3.14,-1.45,-9.77,5
88549,-2.71,-1.41,-9.85,4
129781,-2.67,-1.33,-9.92,3
59845,-2.43,-1.49,-9.96,0
215497,-2.63,-1.37,-9.92,3
188173,-2.43,-1.37,-10.00,0
166513,-3.14,-1.49,-9.81,5
224653,-2.16,-1.22,-10.00,2
213889,-2.71,-1.33,-9.92,3
176197,-3.84,-1.41,-9.49,1
106345,-2.75,-1.41,-9.92,4
33265,-2.16,-1.18,-10.04,2
117025,-2.43,-1.41,-9.96,0
204997,-2.71,-1.41,-9.96,4
123937,-2.67,-1.37,-9.92,3
194125,-2.67,-1.37,-9.92,4
63781,-2.67,-1.37,-9.89,3
175621,-2.39,-1.33,-10.00,0
178153,-3.96,-1.49,-9.45,1
139009,-2.20,-1.26,-10.00,2
106225,-2.39,-1.37,-9.96,0
218989,-2.20,-1.22,-10.00,2
234517,-2.20,-1.22,-10.04,2
152209,-3.92,-1.45,-9.53,1
20689,-3.80,-1.53,-9.53,1
178717,-2.16,-1.18,-10.00,2
20701,-2.71,-1.33,-9.85,3
81949,-2.67,-1.37,-9.92,3
38821,-2.71,-1.37,-9.92,3
86677,-3.18,-1.45,-9.81,5
78421,-2.16,-1.22,-9.96,2
35029,-2.31,-1.49,-9.96,0
194461,-2.71,-1.29,-9.96,3
41137,-2.16,-1.26,-10.00,2
146881,-2.39,-1.37,-9.96,0
85021,-2.67,-1.41,-9.89,4
100273,-2.47,-1.41,-9.92,0
70969,-2.20,-1.26,-9.96,2
140653,-2.39,-1.37,-9.96,0
118189,-2.67,-1.45,-9.89,4
127897,-3.14,-1.45,-9.81,5
62965,-3.14,-1.49,-9.77,5
97501,-2.47,-1.41,-9.92,0
70813,-2.20,-1.14,-10.12,2
114841,-2.71,-1.37,-9.96,3
123349,-2.67,-1.37,-9.96,3
121549,-2.39,-1.45,-9.96,0
239377,-3.92,-1.45,-9.53,1
164005,-2.67,-1.41,-9.92,3
184729,-2.20,-1.26,-10.08,2
82897,-3.14,-1.49,-9.81,5
25441,-2.67,-1.37,-9.85,3
232441,-2.67,-1.37,-9.92,4
53497,-2.67,-1.37,-9.92,3
175165,-2.20,-1.18,-10.08,2
141109,-3.10,-1.45,-9.81,5
112789,-3.84,-1.53,-9.57,1
228853,-2.39,-1.29,-9.96,0
139117,-2.16,-1.22,-10.00,2
240001,-2.43,-1.33,-9.96,0
243313,-2.71,-1.37,-9.92,4
178225,-2.43,-1.33,-10.00,0
133369,-2.43,-1.37,-9.96,0
124033,-3.18,-1.53,-9.77,5
88885,-2.63,-1.41,-9.96,3
174013,-2.71,-1.41,-9.92,4
27997,-2.39,-1.49,-9.92,0
143773,-2.39,-1.41,-9.96,0
103549,-3.92,-1.49,-9.53,1
74677,-2.67,-1.41,-9.89,4
176245,-2.71,-1.45,-9.85,4
138049,-3.92,-1.53,-9.49,1
148501,-2.67,-1.41,-9.89,4
41677,-2.71,-1.45,-9.92,4
109141,-2.43,-1.45,-9.96,0
105697,-3.14,-1.45,-9.85,5
97453,-2.71,-1.37,-9.85,4
158329,-2.24,-1.18,-10.04,2
171469,-2.71,-1.37,-9.89,3
191665,-2.35,-1.37,-10.00,0
199501,-2.63,-1.41,-9.92,3
82009,-3.84,-1.49,-9.61,1
170221,-3.18,-1.45,-9.81,5
233545,-2.79,-1.37,-9.92,4
76165,-2.79,-1.37,-9.89,4
122881,-2.71,-1.33,-9.89,4
210673,-3.14,-1.49,-9.89,5
20065,-2.67,-1.37,-9.89,3
199069,-3.18,-1.41,-9.77,5
162661,-3.18,-1.49,-9.85,5
222649,-2.16,-1.18,-9.96,2
59425,-2.43,-1.45,-9.92,0
25561,-2.35,-1.49,-9.92,0
135337,-2.71,-1.37,-9.96,3
247681,-2.20,-1.22,-10.00,2
126157,-2.67,-1.41,-10.00,3
218017,-3.18,-1.45,-9.85,5
234121,-3.18,-1.41,-9.77,5
201241,-3.96,-1.53,-9.57,1
247429,-2.71,-1.41,-9.96,4
132121,-3.84,-1.69,-9.30,1
51073,-2.63,-1.41,-9.92,3
193249,-2.24,-1.26,-10.00,2
76633,-2.24,-1.26,-10.00,2
100189,-3.88,-1.57,-9.53,1
45385,-2.63,-1.41,-9.92,3
249733,-2.39,-1.33,-10.00,0
202453,-2.16,-1.22,-10.00,2
153349,-2.67,-1.41,-9.92,4
31621,-3.80,-1.53,-9.57,1
92161,-2.43,-1.49,-9.89,0
193033,-2.31,-1.37,-10.00,0
238645,-2.67,-1.37,-9.92,3
52585,-3.14,-1.49,-9.77,5
42157,-2.71,-1.41,-9.92,4
193537,-2.67,-1.41,-9.92,4
127309,-3.14,-1.45,-9.77,5
205897,-3.14,-1.45,-9.77,5
55597,-2.75,-1.37,-9.92,3
189529,-3.92,-1.53,-9.45,1
206545,-2.35,-1.33,-10.00,0
60565,-3.84,-1.53,-9.53,1
42745,-3.18,-1.41,-9.73,5
67297,-2.71,-1.33,-9.96,3
74557,-2.71,-1.37,-9.96,3
62245,-2.43,-1.45,-9.92,0
205849,-2.75,-1.41,-9.85,4
162277,-2.71,-1.41,-9.92,4
84229,-2.75,-1.41,-9.92,4
176809,-2.20,-1.22,-10.04,2
176389,-3.18,-1.53,-9.85,5
220489,-2.67,-1.33,-9.92,3
155329,-2.63,-1.37,-9.96,3
210145,-2.71,-1.41,-9.89,4
238033,-3.14,-1.49,-9.81,5
115117,-2.67,-1.45,-9.92,4
141733,-2.67,-1.41,-9.92,3
128005,-2.20,-1.26,-10.04,2
227401,-2.43,-1.37,-10.00,0
28381,-2.71,-1.41,-9.92,4
109693,-3.10,-1.45,-9.81,5
37321,-2.75,-1.37,-9.92,4
243625,-3.84,-1.49,-9.61,1
181597,-2.63,-1.37,-9.96,3
219781,-2.79,-1.41,-9.85,4
235417,-2.71,-1.37,-9.89,4
209005,-2.24,-1.18,-10.00,2
88705,-2.67,-1.49,-9.89,4
176533,-2.24,-1.22,-10.00,2
248665,-2.47,-1.33,-9.96,0
116905,-2.67,-1.41,-9.96,3
126853,-3.88,-1.49,-9.53,1
71557,-2.71,-1.45,-9.89,4
198301,-3.92,-1.49,-9.53,1
213625,-2.71,-1.45,-10.00,4
87889,-2.43,-1.41,-9.92,0
149737,-2.67,-1.41,-9.92,3
42229,-2.67,-1.37,-9.89,4
231697,-2.43,-1.33,-9.96,0
137929,-2.71,-1.41,-9.92,4
49681,-3.88,-1.53,-9.53,1
217693,-2.39,-1.33,-9.92,0
122161,-2.79,-1.37,-9.92,4
204409,-4.00,-1.49,-9.49,1
34909,-2.79,-1.37,-9.89,4
62389,-2.67,-1.41,-9.89,4
80869,-2.20,-1.29,-9.96,2
70729,-3.14,-1.49,-9.77,5
212665,-3.96,-1.49,-9.49,1
227449,-2.24,-1.22,-10.04,2
183733,-2.67,-1.26,-10.00,3
59941,-2.20,-1.26,-10.04,2
41221,-2.20,-1.26,-10.04,2
121885,-2.71,-1.45,-9.89,4
183253,-3.84,-1.49,-9.49,1
36553,-2.71,-1.41,-9.96,4
214393,-2.12,-1.22,-10.00,2
181873,-3.14,-1.53,-9.85,5
201541,-2.16,-1.22,-10.04,2
35941,-2.75,-1.26,-10.00,3
67465,-3.84,-1.57,-9.53,1
125713,-2.20,-1.18,-10.00,2
54301,-2.59,-1.37,-9.92,3
115537,-2.71,-1.41,-9.85,4
197305,-3.96,-1.49,-9.53,1
117673,-2.16,-1.18,-10.04,2
206245,-3.96,-1.49,-9.45,1
31597,-2.67,-1.45,-9.89,4
233185,-2.75,-1.41,-9.89,4
153313,-2.39,-1.41,-10.00,0
171337,-3.84,-1.49,-9.49,1
111541,-3.88,-1.53,-9.53,1
147325,-3.14,-1.41,-9.89,5
92521,-2.71,-1.41,-9.89,4
114313,-2.71,-1.41,-9.92,3
106105,-2.12,-1.22,-10.00,2
128641,-3.88,-1.45,-9.49,1
226501,-3.22,-1.45,-9.77,5
113365,-2.43,-1.41,-9.92,0
150925,-2.63,-1.41,-9.89,3
56437,-2.71,-1.45,-9.92,4
199153,-3.14,-1.49,-9.81,5
240625,-3.14,-1.49,-9.85,5
29641,-3.14,-1.49,-9.81,5
112465,-2.79,-1.41,-9.85,3
176401,-2.16,-1.22,-10.04,2
61309,-2.71,-1.45,-9.92,3
212581,-2.24,-1.22,-10.00,2
205609,-2.20,-1.22,-10.04,2
181765,-2.16,-1.26,-10.04,2
149581,-2.67,-1.37,-9.92,4
236701,-3.14,-1.53,-9.81,5
149029,-2.20,-1.18,-10.12,2
48073,-2.39,-1.45,-9.96,0
231157,-3.88,-1.49,-9.53,1
244753,-2.71,-1.37,-9.89,4
134269,-3.18,-1.45,-9.85,5
52153,-2.71,-1.37,-9.89,3
239617,-2.63,-1.41,-9.92,3
194569,-2.71,-1.37,-9.96,3
161101,-3.92,-1.53,-9.45,1
221065,-2.39,-1.37,-9.96,0
148141,-2.39,-1.41,-9.96,0
205045,-2.67,-1.45,-9.89,4
64633,-2.71,-1.37,-9.92,3
201061,-2.20,-1.22,-10.08,2
126805,-3.96,-1.53,-9.38,1
90637,-3.18,-1.45,-9.81,5
65065,-2.71,-1.33,-9.92,4
171865,-2.43,-1.41,-9.96,0
210313,-4.00,-1.53,-9.49,1
132781,-2.71,-1.37,-9.92,3
240805,-2.39,-1.29,-9.96,0
127393,-2.71,-1.45,-9.85,4
105925,-2.47,-1.45,-9.96,0
150565,-2.71,-1.37,-9.92,4
47821,-2.16,-1.22,-10.00,2
84997,-2.75,-1.37,-9.89,4
54745,-2.63,-1.37,-9.89,3
139645,-2.43,-1.37,-10.00,0
186493,-2.31,-1.33,-10.00,0
85549,-2.67,-1.37,-9.92,3
181921,-3.14,-1.49,-9.81,5
36505,-3.80,-1.49,-9.61,1
225073,-2.39,-1.37,-9.96,0
238405,-2.43,-1.33,-10.00,0
137401,-2.43,-1.41,-9.92,0
136933,-2.39,-1.41,-9.96,0
157945,-3.96,-1.49,-9.49,1
125353,-2.20,-1.22,-10.00,2
62161,-2.47,-1.45,-9.92,0
153145,-3.18,-1.49,-9.77,5
193429,-2.71,-1.45,-9.89,4
62509,-3.84,-1.49,-9.57,1
170497,-2.67,-1.41,-9.92,4
128149,-3.14,-1.49,-9.61,5
230281,-3.18,-1.45,-9.77,5
22297,-2.67,-1.41,-9.92,4
62617,-3.06,-1.49,-9.85,5
147529,-2.39,-1.45,-9.92,0
201865,-3.18,-1.45,-9.81,5
69973,-2.20,-1.26,-10.00,2
182773,-2.75,-1.41,-9.96,4
174733,-2.20,-1.22,-10.00,2
61705,-2.43,-1.49,-9.96,0
137689,-2.71,-1.49,-9.92,4
54517,-2.20,-1.26,-10.04,2
168685,-4.00,-1.53,-9.49,1
53773,-2.63,-1.37,-9.89,3
163549,-4.00,-1.49,-9.45,1
82873,-2.67,-1.33,-9.89,3
186517,-4.04,-1.53,-9.49,1
248881,-2.39,-1.33,-10.00,0
90877,-2.20,-1.22,-9.96,2
153421,-2.43,-1.37,-9.92,0
247993,-2.63,-1.41,-9.89,3
72925,-2.71,-1.41,-9.89,4
104941,-2.63,-1.41,-9.92,3
134281,-2.12,-1.26,-10.04,2
57505,-3.10,-1.49,-9.85,5
71221,-3.96,-1.49,-9.45,1
258145,-2.12,-1.26,-10.04,2
216637,-2.39,-1.37,-9.96,0
209713,-2.67,-1.33,-9.92,3
112537,-2.67,-1.37,-9.85,3
114517,-2.67,-1.37,-9.92,3
24565,-2.67,-1.41,-9.96,4
68641,-3.14,-1.49,-9.81,5
79873,-2.71,-1.41,-9.92,4
216409,-2.71,-1.33,-9.85,3
42061,-2.20,-1.22,-10.00,2
96673,-2.20,-1.26,-10.00,2
165865,-2.71,-1.33,-9.96,3
37009,-3.88,-1.53,-9.45,1
160069,-2.67,-1.29,-9.92,3
112909,-3.18,-1.45,-9.85,5
189685,-2.39,-1.37,-9.96,0
155725,-3.88,-1.53,-9.45,1
204385,-2.24,-1.22,-10.00,2
92473,-2.12,-1.22,-10.00,2
128845,-2.20,-1.22,-10.04,2
188857,-3.18,-1.45,-9.89,5
142297,-2.67,-1.45,-9.85,4
106849,-2.67,-1.33,-9.92,3
137533,-2.82,-1.41,-9.89,4
97021,-3.92,-1.49,-9.53,1
148201,-3.80,-1.57,-9.38,1
203065,-2.35,-1.37,-9.96,0
147061,-3.92,-1.53,-9.57,1
233449,-3.18,-1.45,-9.77,5
141601,-2.75,-1.41,-9.96,4
67093,-2.71,-1.37,-10.00,4
140581,-2.67,-1.41,-9.96,4
149041,-2.20,-1.22,-10.04,2
214093,-2.71,-1.33,-9.89,4
197305,-2.39,-1.33,-9.96,0
32845,-3.14,-1.45,-9.81,5
166993,-2.63,-1.33,-10.00,3
90841,-2.43,-1.41,-9.92,0
237289,-3.14,-1.49,-9.89,5
146821,-2.12,-1.29,-10.00,2
147349,-2.16,-1.26,-10.08,2
62305,-2.71,-1.41,-9.89,4
160297,-2.71,-1.33,-9.92,3
177865,-2.71,-1.41,-9.89,4
56353,-2.43,-1.49,-9.92,0
73885,-2.75,-1.37,-9.96,4
25609,-2.35,-1.49,-9.96,0
184561,-2.67,-1.41,-9.81,3
76645,-2.67,-1.37,-9.92,3
108433,-2.71,-1.37,-9.92,3
100801,-3.14,-1.49,-9.73,5
171169,-2.39,-1.37,-10.00,0
178321,-3.92,-1.41,-9.61,1
131065,-3.80,-1.53,-9.57,1
186721,-2.16,-1.22,-10.00,2
55261,-2.16,-1.18,-10.00,2
209533,-3.88,-1.49,-9.49,1
109093,-2.71,-1.41,-9.85,4
179917,-2.24,-1.22,-10.00,2
100981,-3.88,-1.49,-9.53,1
87985,-2.67,-1.37,-9.92,3
218449,-3.18,-1.49,-9.85,5
125101,-2.67,-1.33,-9.85,3
92989,-2.67,-1.45,-9.96,3
38929,-2.75,-1.37,-9.92,3
220273,-2.43,-1.33,-9.96,0
